Longitud de onda(nm),Potencia(W)
1540.0,0.0028744954615831375
1540.02,0.002873190212994814
1540.04,0.0028735632076859474
1540.06,0.0028743089642375708
1540.08,0.002873190212994814
1540.1,0.002873749705031514
1540.12,0.002873749705031514
1540.1399999999999,0.002874868456274271
1540.1599999999999,0.0028746819589287043
1540.1799999999998,0.0028752414509654045
1540.1999999999998,0.002874868456274271
1540.2199999999998,0.0028735632076859474
1540.2399999999998,0.0028754279483109713
1540.2599999999998,0.002875614445656538
1540.2799999999997,0.0028754279483109713
1540.2999999999997,0.002875614445656538
1540.3199999999997,0.002876360435038805
1540.3399999999997,0.0028761739376932383
1540.3599999999997,0.0028765469323843718
1540.3799999999997,0.0028765469323843718
1540.3999999999996,0.0028752414509654045
1540.4199999999996,0.0028752414509654045
1540.4399999999996,0.002874868456274271
1540.4599999999996,0.0028746819589287043
1540.4799999999996,0.002873190212994814
1540.4999999999995,0.00287225772626698
1540.5199999999995,0.002872444223612547
1540.5399999999995,0.002871511736884713
1540.5599999999995,0.00287225772626698
1540.5799999999995,0.0028720712289214134
1540.5999999999995,0.002871511736884713
1540.6199999999994,0.0028718847315758467
1540.6399999999994,0.002873190212994814
1540.6599999999994,0.002871511736884713
1540.6799999999994,0.00287225772626698
1540.6999999999994,0.0028726307209581137
1540.7199999999993,0.0028735632076859474
1540.7399999999993,0.0028728172183036804
1540.7599999999993,0.002872444223612547
1540.7799999999993,0.002871511736884713
1540.7999999999993,0.0028705792501568794
1540.8199999999993,0.002870952244848013
1540.8399999999992,0.0028718847315758467
1540.8599999999992,0.0028711387421935797
1540.8799999999992,0.0028718847315758467
1540.8999999999992,0.0028711387421935797
1540.9199999999992,0.0028711387421935797
1540.9399999999991,0.002870019758120179
1540.9599999999991,0.002870206255465746
1540.979999999999,0.0028689007740467787
1540.999999999999,0.0028698332607746124
1541.019999999999,0.002870019758120179
1541.039999999999,0.0028681550174951553
1541.059999999999,0.0028681550174951553
1541.079999999999,0.0028679685201495886
1541.099999999999,0.002866290044039488
1541.119999999999,0.002866849536076188
1541.139999999999,0.002866849536076188
1541.159999999999,0.0028674090281128883
1541.179999999999,0.002867595525458455
1541.199999999999,0.0028664765413850546
1541.219999999999,0.002867036033421755
1541.2399999999989,0.002866849536076188
1541.2599999999989,0.002867036033421755
1541.2799999999988,0.002866103546693921
1541.2999999999988,0.0028666630387306213
1541.3199999999988,0.002866849536076188
1541.3399999999988,0.002866849536076188
1541.3599999999988,0.0028666630387306213
1541.3799999999987,0.002865544054657221
1541.3999999999987,0.002865357557311654
1541.4199999999987,0.002865357557311654
1541.4399999999987,0.0028649845626205206
1541.4599999999987,0.0028651710599660873
1541.4799999999987,0.00286386557854712
1541.4999999999986,0.002864798065274954
1541.5199999999986,0.0028636790812015533
1541.5399999999986,0.002864798065274954
1541.5599999999986,0.0028649845626205206
1541.5799999999986,0.00286386557854712
1541.5999999999985,0.0028651710599660873
1541.6199999999985,0.0028651710599660873
1541.6399999999985,0.002864611567929387
1541.6599999999985,0.0028651710599660873
1541.6799999999985,0.002866849536076188
1541.6999999999985,0.002866103546693921
1541.7199999999984,0.002864798065274954
1541.7399999999984,0.002865544054657221
1541.7599999999984,0.002864798065274954
1541.7799999999984,0.002864798065274954
1541.7999999999984,0.002865357557311654
1541.8199999999983,0.0028649845626205206
1541.8399999999983,0.0028642385732382536
1541.8599999999983,0.0028642385732382536
1541.8799999999983,0.0028636790812015533
1541.8999999999983,0.0028627468273043633
1541.9199999999983,0.0028627468273043633
1541.9399999999982,0.0028631198219954967
1541.9599999999982,0.00286293332464993
1541.9799999999982,0.0028642385732382536
1541.9999999999982,0.002864052075892687
1542.0199999999982,0.002864611567929387
1542.0399999999981,0.0028659170493483543
1542.0599999999981,0.0028664765413850546
1542.079999999998,0.0028672225307673216
1542.099999999998,0.0028664765413850546
1542.119999999998,0.0028674090281128883
1542.139999999998,0.0028672225307673216
1542.159999999998,0.0028666630387306213
1542.179999999998,0.002867782022804022
1542.199999999998,0.002867595525458455
1542.219999999998,0.002866849536076188
1542.239999999998,0.002866849536076188
1542.259999999998,0.002867036033421755
1542.279999999998,0.0028666630387306213
1542.299999999998,0.002864798065274954
1542.319999999998,0.002864798065274954
1542.3399999999979,0.0028636790812015533
1542.3599999999979,0.0028634925838559866
1542.3799999999978,0.0028620008379220963
1542.3999999999978,0.00286330608651042
1542.4199999999978,0.0028642385732382536
1542.4399999999978,0.0028642385732382536
1542.4599999999978,0.0028657305520027876
1542.4799999999977,0.002866290044039488
1542.4999999999977,0.0028681550174951553
1542.5199999999977,0.0028679685201495886
1542.5399999999977,0.002867782022804022
1542.5599999999977,0.0028689007740467787
1542.5799999999977,0.0028672225307673216
1542.5999999999976,0.0028674090281128883
1542.6199999999976,0.002865544054657221
1542.6399999999976,0.0028649845626205206
1542.6599999999976,0.0028636790812015533
1542.6799999999976,0.0028618143405765295
1542.6999999999975,0.0028610683511942625
1542.7199999999975,0.0028586438857018948
1542.7399999999975,0.0028569656424224377
1542.7599999999975,0.0028541681822389364
1542.7799999999975,0.002853608690202236
1542.7999999999975,0.0028523034416139126
1542.8199999999974,0.002853608690202236
1542.8399999999974,0.0028539816848933697
1542.8599999999974,0.0028562196530401707
1542.8799999999974,0.002856779145076871
1542.8999999999974,0.0028582708910107613
1542.9199999999973,0.0028590168803930283
1542.9399999999973,0.0028601358644664288
1542.9599999999973,0.0028603223618119955
1542.9799999999973,0.0028612548485398293
1542.9999999999973,0.002860695356503129
1543.0199999999973,0.0028612548485398293
1543.0399999999972,0.0028616278432309628
1543.0599999999972,0.0028610683511942625
1543.0799999999972,0.002859203377738595
1543.0999999999972,0.0028586438857018948
1543.1199999999972,0.0028562196530401707
1543.1399999999971,0.0028539816848933697
1543.1599999999971,0.002852116944268346
1543.179999999997,0.0028508114628493786
1543.199999999997,0.0028495059814304113
1543.219999999997,0.0028500654734671116
1543.239999999997,0.002851184457540512
1543.259999999997,0.0028526762034744024
1543.279999999997,0.0028532356955111027
1543.299999999997,0.0028554736636579037
