Longitud de onda(nm),Potencia(W)
1.5456538e-06,0.0028131406288594007
1.545659e-06,0.002814446110278368
1.5456647000000001e-06,0.002818362321704626
1.5456702e-06,0.002818362321704626
1.5456752000000001e-06,0.00282078655436635
1.54568e-06,0.0028204135596752167
1.5456839000000001e-06,0.0028213460464030504
1.5456873e-06,0.0028220920357853174
1.545692e-06,0.002822278533130884
1.5456981e-06,0.0028226515278220177
1.5457037e-06,0.002821719041094184
1.5457082e-06,0.0028196678031235933
1.5457129e-06,0.002822465030476451
1.5457179e-06,0.00281985430046916
1.5457231e-06,0.0028181758243590593
1.5457283e-06,0.0028172433376312256
1.5457339e-06,0.0028138866182416677
1.545739e-06,0.0028125811368227005
1.5457444e-06,0.002808291930705309
1.5457498e-06,0.002805307973176241
1.5457553000000001e-06,0.002801951253786683
1.5457606e-06,0.0027971025556325912
1.5457655e-06,0.0027922538574784994
1.5457695e-06,0.0027868456672877073
1.5457731000000001e-06,0.0027844212017953396
1.5457769000000002e-06,0.0027797590009868145
1.5457814e-06,0.0027728588320314884
1.5457875e-06,0.002766145160421729
1.5457923000000001e-06,0.002755328780040145
1.5457966e-06,0.0027486153412610292
1.5458016e-06,0.002743207151070237
1.5458071e-06,0.0027322042733430862
1.5458119e-06,0.0027266095858067274
1.5458174e-06,0.0027204554062336683
1.5458228e-06,0.0027146742213517427
1.5458278000000001e-06,0.0027133687399327755
1.545833e-06,0.002711131004616618
1.545838e-06,0.0027131822425872087
1.5458435000000001e-06,0.0027169121894985437
1.5458487000000001e-06,0.0027210148982703686
1.5458531e-06,0.002726796083152294
1.5458568e-06,0.0027320177759975195
1.5458608e-06,0.002737985458225012
1.5458644000000001e-06,0.0027443261351436377
1.5458697e-06,0.00275066657923162
1.5458751e-06,0.0027609234675765038
1.5458796e-06,0.002767077647149563
1.5458843000000001e-06,0.002773977816104889
1.5458896e-06,0.0027823697309941053
1.5458948e-06,0.0027853536885231733
1.5459002e-06,0.0027937456034123898
1.5459062000000001e-06,0.0027985943015664816
1.5459124e-06,0.0028032567352056503
1.5459176e-06,0.0028079189360141754
1.5459228e-06,0.002808851422742009
1.5459286e-06,0.0028125811368227005
1.5459344e-06,0.0028140731155872345
1.5459394e-06,0.0028166838455945253
1.5459433e-06,0.002817802829667926
1.5459477000000001e-06,0.002818362321704626
1.5459517e-06,0.00282022706232965
1.5459562e-06,0.00281985430046916
1.5459619e-06,0.0028213460464030504
1.5459674e-06,0.002822278533130884
1.5459716e-06,0.0028211595490574837
1.5459769e-06,0.002821719041094184
1.5459826e-06,0.0028219055384397507
1.5459882e-06,0.0028194813057780266
1.5459934e-06,0.0028189218137413263
1.5459995e-06,0.0028164973482489586
1.5460052000000001e-06,0.002814446110278368
1.5460109e-06,0.002812208142131567
1.5460159e-06,0.0028094106819480658
1.5460212000000001e-06,0.002806799951940775
1.5460262e-06,0.0028017647564411163
1.5460309e-06,0.0027985943015664816
1.5460352e-06,0.0027939321007579565
1.5460389e-06,0.002790948376059532
1.5460424e-06,0.002787964418530464
1.5460470000000001e-06,0.002782556228339672
1.5460522000000001e-06,0.00277714803814888
1.5460566e-06,0.0027734183240681887
1.5460615e-06,0.0027674506418406963
1.5460664e-06,0.0027640939224511385
1.5460719e-06,0.002760550705716014
1.5460770000000001e-06,0.002756074769422412
1.5460821e-06,0.0027547695208340883
1.5460876e-06,0.00275122607126832
1.5460928e-06,0.0027482423465698957
1.5460975000000002e-06,0.002747309859842062
1.5461027e-06,0.002743953140452504
1.5461083000000002e-06,0.0027413421776145697
1.5461128e-06,0.002739477204158902
1.5461173e-06,0.002738544950261712
1.5461213e-06,0.002737052971497178
1.5461253e-06,0.002736493479460478
1.546129e-06,0.002737052971497178
1.546134e-06,0.0027376124635338783
1.5461389e-06,0.002739663701504469
1.5461438e-06,0.0027407826855778694
1.5461486e-06,0.0027443261351436377
1.5461537e-06,0.002750480081886053
1.5461592000000001e-06,0.002754956018179655
1.546164e-06,0.0027620424516499043
1.5461695e-06,0.0027696886099874973
1.5461752e-06,0.002775283297523856
1.5461817e-06,0.002783488715067506
1.5461868e-06,0.0027892698999494314
1.5461918e-06,0.0027929996140301228
1.5461964e-06,0.0027967295609414577
1.5462017000000001e-06,0.0028008322697132826
1.5462063e-06,0.002805121475830674
1.5462105e-06,0.0028077324386686087
1.5462138e-06,0.0028095971792936325
1.5462182e-06,0.0028109026607125998
1.5462241e-06,0.0028135136235505342
1.5462293e-06,0.0028142596129328012
1.546234e-06,0.0028157513588666916
1.5462392e-06,0.002814818872138858
1.5462447e-06,0.002814632374793291
1.5462501e-06,0.0028133271262049675
1.5462552e-06,0.0028138866182416677
1.5462610000000001e-06,0.0028120216447860003
1.5462668e-06,0.002809224184602499
1.5462724e-06,0.002807359443977475
1.5462774e-06,0.0028025107458233833
1.5462825e-06,0.0027971025556325912
1.5462872e-06,0.002793559106066823
1.5462920000000001e-06,0.002786472672596574
1.5462957e-06,0.0027812509797513485
1.5463000000000001e-06,0.002773791318759322
1.5463034e-06,0.002767637139186263
1.5463079e-06,0.0027611099649220705
1.5463131e-06,0.0027476828545331955
1.5463183e-06,0.002736306982114911
1.5463233e-06,0.0027234391309320927
1.5463287e-06,0.0027077740523964167
1.5463343e-06,0.002694906434044242
1.5463394000000001e-06,0.0026814790908247232
1.5463454e-06,0.0026695437263697386
1.5463511e-06,0.0026585408486425877
1.5463573e-06,0.0026516409125179052
1.5463632e-06,0.0026499624364078045
1.5463690000000001e-06,0.002651827409863472
1.5463745e-06,0.0026592868380248547
1.5463801e-06,0.002666000509634614
1.5463850000000001e-06,0.0026788683608174324
1.5463894e-06,0.00269005773589015
1.5463931e-06,0.002700314624235034
1.5463965000000001e-06,0.0027107580099254847
1.5464016e-06,0.0027219473849982023
1.5464069e-06,0.0027361204847693443
1.5464122000000001e-06,0.002749920589849353
1.5464167000000002e-06,0.002760364208370447
1.5464216000000001e-06,0.00276838312856853
1.546427e-06,0.002779386006295681
1.5464325e-06,0.002784234704449773
1.5464378e-06,0.002791880862787366
1.5464433e-06,0.0027967295609414577
1.5464488000000001e-06,0.002799713285639882
1.5464534e-06,0.0028040024917572737
1.546458e-06,0.002806799951940775
1.5464632e-06,0.002809224184602499
1.5464685e-06,0.0028105296660214663
1.5464726e-06,0.0028114621527493
1.5464764e-06,0.0028133271262049675
1.54648e-06,0.0028135136235505342
1.5464839e-06,0.002813700120896101
1.546489e-06,0.002812208142131567
1.5464945e-06,0.0028118351474404335
1.5464993000000001e-06,0.0028114621527493
1.5465036e-06,0.002809224184602499
1.5465086e-06,0.0028069864492863417
1.5465137e-06,0.002806053962558508
1.5465193e-06,0.0028000862803310156
1.5465255000000001e-06,0.002797289052978158
1.5465312e-06,0.002791694365441799
1.5465365e-06,0.002786472672596574
1.5465417e-06,0.002782556228339672
1.5465469e-06,0.0027758427895605564
1.546552e-06,0.0027721128426492214
1.5465574e-06,0.002765212906524539
1.5465613e-06,0.002760364208370447
1.5465651e-06,0.0027562612667679787
1.5465682e-06,0.002752158557996154
1.5465728e-06,0.0027482423465698957
1.546578e-06,0.0027446988970041275
1.5465833000000001e-06,0.002741155680269003
1.5465876e-06,0.0027392907068133354
1.5465921e-06,0.0027413421776145697
1.546597e-06,0.002741155680269003
1.5466022e-06,0.0027428341563791037
1.5466074e-06,0.0027445123996585608
1.5466124e-06,0.002744139637798071
1.5466176e-06,0.0027452583890408278
1.5466230000000002e-06,0.002745817881077528
1.5466283000000001e-06,0.0027456313837319613
1.5466329e-06,0.0027461908757686615
1.5466387000000001e-06,0.0027456313837319613
1.5466439e-06,0.0027491748332977295
1.5466482e-06,0.00275066657923162
1.5466518e-06,0.0027545830234885216
1.5466558000000001e-06,0.0027577532455325127
1.5466610000000001e-06,0.002761482959613204
1.5466669e-06,0.0027687561232596636
1.5466718000000001e-06,0.0027769615408033133
1.5466763e-06,0.0027795725036412477
1.5466816000000001e-06,0.002787032164633274
1.5466872e-06,0.0027922538574784994
1.5466935e-06,0.0027978485450148582
1.5466989e-06,0.002802883740514517
1.5467049000000001e-06,0.0028062404599040747
1.5467109e-06,0.0028101566713303328
1.5467168000000001e-06,0.0028109026607125998
1.5467217e-06,0.0028103431686758995
1.5467277e-06,0.002810716163367033
1.546733e-06,0.0028084784280508757
1.5467374e-06,0.0028069864492863417
1.5467412000000001e-06,0.002803629729896784
1.5467454e-06,0.0028023242484778166
1.5467496e-06,0.002798967296257615
1.5467556e-06,0.0027941185981035233
1.5467615e-06,0.002786472672596574
1.546766e-06,0.0027806914877146482
1.5467708000000001e-06,0.0027721128426492214
1.5467753000000001e-06,0.0027642804197967052
1.546781e-06,0.002754396526142955
1.5467865000000001e-06,0.002740409690886736
1.5467918e-06,0.0027288473211228848
1.5467965e-06,0.0027128092478960752
1.5468024e-06,0.0026967711746692657
1.5468073e-06,0.002677562879398465
1.5468124e-06,0.0026602193247526884
1.5468175000000001e-06,0.002641757018864155
1.5468225e-06,0.0026219889987260103
1.5468265e-06,0.0026070699095726013
1.5468301e-06,0.002598491497337818
1.5468339000000001e-06,0.002590285846963525
1.5468379e-06,0.0025874886196106672
1.5468435e-06,0.0025865561328828335
1.5468486e-06,0.0025927103124558926
1.5468526e-06,0.002604458946734667
1.5468577e-06,0.0026149023324251175
1.546863e-06,0.002637094585224986
1.5468680000000001e-06,0.002656489610671997
1.5468729000000001e-06,0.002676257397979498
1.5468792000000001e-06,0.002702738856896758
1.5468846e-06,0.0027204554062336683
1.5468902e-06,0.0027400366961956024
1.5468954e-06,0.002753650536760688
1.5469009e-06,0.0027642804197967052
1.5469058e-06,0.0027749103028327227
1.5469107e-06,0.0027806914877146482
1.5469148e-06,0.002788150915876031
1.5469187e-06,0.002791134873405099
1.5469224000000001e-06,0.0027948645874857903
1.546927e-06,0.0027976620476692915
1.5469324e-06,0.002800645772367716
1.5469370000000001e-06,0.00280269724316895
1.5469419000000001e-06,0.0028056809678673744
1.5469469e-06,0.002805867465212941
1.5469520000000001e-06,0.0028040024917572737
1.5469569000000001e-06,0.002803815994411707
1.546962e-06,0.002799713285639882
1.5469673000000001e-06,0.0027974755503237247
1.5469729000000001e-06,0.0027928133495151997
1.5469784e-06,0.0027866591699421406
1.5469835e-06,0.002782742725685239
1.5469887e-06,0.0027749103028327227
1.5469934e-06,0.002770061604678631
1.5469987000000001e-06,0.0027620424516499043
1.5470027e-06,0.002757380250841379
1.5470068e-06,0.002750480081886053
1.5470106e-06,0.0027452583890408278
1.547016e-06,0.0027376124635338783
1.5470212e-06,0.0027320177759975195
1.5470265e-06,0.00272530410438776
1.5470313e-06,0.0027226933743804693
1.5470367000000001e-06,0.0027197094168514013
1.5470427e-06,0.002720641903579235
1.5470477e-06,0.0027234391309320927
1.5470531e-06,0.002725490601733327
1.5470588e-06,0.0027318312786519527
1.5470654e-06,0.002738544950261712
1.5470708000000001e-06,0.0027443261351436377
1.5470764000000001e-06,0.0027476828545331955
1.5470815e-06,0.002752718050032854
1.547087e-06,0.0027584992349147797
1.5470917000000001e-06,0.0027601777110248804
1.5470956000000001e-06,0.0027655859012156725
1.5470993e-06,0.00276838312856853
1.5471029000000001e-06,0.0027719263453036547
1.5471082e-06,0.0027777075301855803
1.5471135e-06,0.0027846076991409063
1.5471184e-06,0.002790948376059532
1.5471232e-06,0.0027959835715591908
1.5471284e-06,0.0028017647564411163
1.5471338e-06,0.002805867465212941
1.5471388000000001e-06,0.0028094106819480658
1.5471439e-06,0.0028114621527493
1.5471493e-06,0.0028103431686758995
1.547155e-06,0.0028116486500948668
1.5471600000000002e-06,0.002808851422742009
1.5471652e-06,0.0028062404599040747
1.5471706e-06,0.002801951253786683
1.5471756e-06,0.0027971025556325912
1.5471802e-06,0.0027931861113756895
1.5471845e-06,0.0027875914238393307
1.5471878e-06,0.0027823697309941053
1.5471915e-06,0.00277714803814888
1.5471975e-06,0.00276838312856853
1.5472029000000001e-06,0.002757566748186946
1.5472077e-06,0.002746563870459795
1.5472123000000001e-06,0.0027353744953870773
1.5472178e-06,0.0027210148982703686
1.5472229e-06,0.0027053498197346926
1.5472287000000001e-06,0.002687819767743349
1.5472347e-06,0.0026646950282156467
1.5472405000000001e-06,0.002637840574607253
1.5472461000000001e-06,0.002613410586491227
1.5472513000000002e-06,0.0025867426302284002
1.5472564e-06,0.0025669746100902557
1.547261e-06,0.0025507500395178795
1.5472660000000001e-06,0.002541798632591963
1.5472701e-06,0.0025412391405552626
1.5472738e-06,0.0025444095954298973
1.5472769e-06,0.002552615012973547
1.5472814e-06,0.0025662288535386324
1.5472867e-06,0.0025914048310369253
1.5472916e-06,0.002622921485453844
1.5472958e-06,0.0026477244682610035
1.5473003e-06,0.0026717816945165396
1.5473052e-06,0.0026975171640515327
1.5473109000000001e-06,0.002720641903579235
1.5473163e-06,0.00274190166965127
1.5473218e-06,0.0027564477641135454
1.5473278e-06,0.002770621096715331
1.5473334e-06,0.002781623974442482
1.5473386e-06,0.0027877779211848974
1.5473438e-06,0.0027933726087212563
1.5473491e-06,0.0027959835715591908
1.547354e-06,0.0027978485450148582
1.5473579e-06,0.0027985943015664816
1.5473617e-06,0.0027978485450148582
1.5473657e-06,0.002798035042360425
1.5473711e-06,0.0027948645874857903
1.5473772e-06,0.002791694365441799
1.5473824000000001e-06,0.002786286175251007
1.5473868e-06,0.0027799454983323812
1.5473918000000001e-06,0.0027709940914064646
1.5473971e-06,0.002763720927760005
1.5474023e-06,0.002752904547378421
1.5474082e-06,0.0027428341563791037
1.5474143e-06,0.0027312717866152525
1.5474200000000001e-06,0.0027212013956159353
1.5474253e-06,0.00271597970277071
1.5474305e-06,0.0027107580099254847
1.5474362e-06,0.00270814704708755
1.5474418e-06,0.00270758755505085
1.5474463e-06,0.002709639025852084
1.5474499e-06,0.0027116904966533184
1.5474535e-06,0.0027135552372783422
1.5474575e-06,0.0027170986868441105
1.5474633e-06,0.002720641903579235
1.5474689e-06,0.0027249311096966267
1.5474730000000001e-06,0.0027288473211228848
1.5474775000000001e-06,0.0027333232574164867
1.5474827000000001e-06,0.0027383584529161453
1.5474884e-06,0.002747309859842062
1.5474939000000001e-06,0.0027555152773857117
1.5474994e-06,0.0027646534144878387
1.5475041e-06,0.002774723805487156
1.5475095e-06,0.0027814374770969152
1.5475148000000001e-06,0.0027898293919861317
1.5475196e-06,0.0027944915927946568
1.547525e-06,0.002798967296257615
1.54753e-06,0.0028017647564411163
1.5475339e-06,0.00280213775113225
1.5475376e-06,0.002804375486448407
1.5475416000000001e-06,0.0028025107458233833
1.547546e-06,0.002801951253786683
1.5475518e-06,0.002799899782985449
1.5475571e-06,0.0027933726087212563
1.5475613e-06,0.0027898293919861317
1.5475661e-06,0.0027859131805598736
1.5475709000000001e-06,0.0027799454983323812
1.5475764e-06,0.0027734183240681887
1.5475819e-06,0.0027642804197967052
1.5475879e-06,0.002751412568613887
1.5475927e-06,0.002739477204158902
1.5475979e-06,0.0027197094168514013
1.547603e-06,0.002701246878132224
1.5476084e-06,0.0026742059271782637
1.5476133e-06,0.00264735147356987
1.5476176000000001e-06,0.0026204970199614763
1.5476214000000001e-06,0.002598491497337818
1.5476252e-06,0.0025781639851629734
1.5476288e-06,0.002561379922553897
1.5476339e-06,0.002547952812165022
1.54764e-06,0.0025365769397467375
1.5476446e-06,0.0025399336591362953
1.5476494e-06,0.00255186902359128
1.5476546e-06,0.0025742477737367153
1.5476608000000001e-06,0.0026053914334625006
1.5476663e-06,0.0026438082568347454
1.5476715e-06,0.002675511408597231
1.5476764e-06,0.0027031118515878916
1.5476827e-06,0.0027329502627253532
1.5476883000000001e-06,0.0027538370341062546
1.5476935e-06,0.00276838312856853
1.547699e-06,0.0027803184930235147
1.5477042e-06,0.0027875914238393307
1.547709e-06,0.0027920673601329327
1.5477128e-06,0.002792440354824066
1.5477168e-06,0.0027933726087212563
1.5477212e-06,0.002791134873405099
1.5477267e-06,0.002784234704449773
1.5477318e-06,0.0027782670222222805
1.5477369e-06,0.002767637139186263
1.5477418e-06,0.002758872229605913
1.5477477e-06,0.002749920589849353
1.5477537e-06,0.0027391042094677687
1.5477594000000001e-06,0.0027333232574164867
1.5477652e-06,0.0027271690778434277
1.5477711e-06,0.0027234391309320927
1.5477771e-06,0.002720641903579235
1.5477828e-06,0.0027157932054251432
1.5477884e-06,0.0027109445072710514
1.5477938e-06,0.0027031118515878916
1.5477989e-06,0.0026969576720148325
1.5478034e-06,0.00268949824385345
1.5478078e-06,0.002685581799596548
1.5478115e-06,0.002682411577552557
1.5478159000000001e-06,0.0026820385828614235
1.547822e-06,0.0026837170589715242
1.5478270000000001e-06,0.0026921089738607407
1.5478315e-06,0.002701060613617301
1.5478363e-06,0.0027146742213517427
1.5478423e-06,0.0027292203158140182
1.5478476000000001e-06,0.0027474963571876287
1.5478525e-06,0.00275905872695148
1.5478587000000001e-06,0.002771739847958088
1.5478648e-06,0.0027821832336485386
1.5478699000000001e-06,0.0027874051593244076
1.5478748e-06,0.002789642894640565
1.5478804e-06,0.002790948376059532
1.5478854e-06,0.002790202386677265
1.5478905e-06,0.002788150915876031
1.5478942e-06,0.002786286175251007
1.5478986e-06,0.002784234704449773
1.5479026000000002e-06,0.002779386006295681
1.5479076e-06,0.002773791318759322
1.5479128e-06,0.002765958895906806
1.5479179e-06,0.002752718050032854
1.5479227e-06,0.002741155680269003
1.5479278e-06,0.00272474461235106
1.5479329e-06,0.002701992867514491
1.5479377e-06,0.0026811060961335897
1.5479437e-06,0.0026553706265985966
1.5479492e-06,0.0026335513684898615
1.5479546e-06,0.0026232944801449776
1.5479593e-06,0.0026227349881082773
1.5479644e-06,0.0026333648711442947
1.5479693e-06,0.002652573399245739
1.5479744000000001e-06,0.0026798006147146225
1.5479785e-06,0.002704976825043559
1.5479825e-06,0.0027225068770349026
1.5479862e-06,0.0027392907068133354
1.5479899e-06,0.0027508530765771866
1.5479952e-06,0.002759804716333747
1.5480009000000001e-06,0.0027631614357233047
1.5480058000000001e-06,0.0027586857322603464
1.5480105e-06,0.002751412568613887
1.5480157e-06,0.002737052971497178
1.5480211000000001e-06,0.0027217608876526356
1.5480267000000001e-06,0.002706468803808093
1.548032e-06,0.0026936009526252747
1.5480381e-06,0.0026915494818240404
1.548044e-06,0.002691735979169607
1.5480491e-06,0.0026990091428160667
1.5480537e-06,0.0027085200417786837
1.5480588e-06,0.0027172851841896772
1.5480643000000001e-06,0.002723812125623226
1.5480688e-06,0.0027249311096966267
1.548073e-06,0.002723252633586526
1.5480762000000001e-06,0.002719149924814701
1.5480812e-06,0.0027116904966533184
1.5480874e-06,0.0026991956401616335
1.5480931e-06,0.002686327788978815
1.5480976e-06,0.0026794278528541327
1.5481032e-06,0.002677003387361765
1.548109e-06,0.0026788683608174324
1.5481144e-06,0.0026874467730522156
1.5481205e-06,0.0026988226454705
1.5481271e-06,0.002714487724006176
1.5481335e-06,0.0027290338184684515
1.548139e-06,0.002734815003350377
1.548144e-06,0.002740409690886736
1.5481496e-06,0.002740969182923436
1.5481553000000001e-06,0.0027398501988500357
1.5481601e-06,0.0027359339874237776
1.5481642e-06,0.00273313676007092
1.5481682000000001e-06,0.0027303392998874187
1.5481719e-06,0.0027292203158140182
1.5481777e-06,0.002727542072534561
1.5481836e-06,0.0027299663051962852
1.548189e-06,0.0027329502627253532
1.5481937e-06,0.002737985458225012
1.5481991e-06,0.002743207151070237
1.548205e-06,0.0027497343253344297
1.5482108e-06,0.0027555152773857117
1.5482163000000001e-06,0.00275905872695148
1.548222e-06,0.0027633479330688715
1.5482278000000001e-06,0.0027635344304144382
1.5482332e-06,0.0027612964622676373
1.5482384e-06,0.002754210028797388
1.5482432e-06,0.0027443261351436377
1.5482483000000001e-06,0.0027295933105051517
1.5482525000000001e-06,0.0027126227505505085
1.5482563000000002e-06,0.0026990091428160667
1.5482592e-06,0.002687260275706649
1.5482634e-06,0.0026781223714351654
1.548269e-06,0.0026687979698181152
1.5482747e-06,0.0026630167849361897
1.5482788e-06,0.0026650680229067802
1.5482833e-06,0.0026710357051342726
1.5482884000000001e-06,0.002680173609405756
1.5482939e-06,0.002697330666705966
1.548299e-06,0.002709825523197651
1.548304e-06,0.002719149924814701
1.5483101e-06,0.0027303392998874187
1.5483157e-06,0.0027346285060048103
1.548321e-06,0.0027368664741516113
1.5483262e-06,0.0027366799768060446
1.5483321e-06,0.002734815003350377
1.5483376e-06,0.002732390770688653
1.5483417000000001e-06,0.0027307122945785522
1.5483452000000001e-06,0.0027288473211228848
1.5483487000000001e-06,0.002727542072534561
1.5483535e-06,0.0027243716176599264
1.5483594e-06,0.002719149924814701
1.5483649e-06,0.002710385015234351
1.5483692e-06,0.0027055363170802593
1.5483742e-06,0.0026991956401616335
1.5483798e-06,0.002693973947316408
1.5483853000000001e-06,0.002692668465897441
1.5483904e-06,0.0026937874499708414
1.5483966e-06,0.002700314624235034
1.5484020000000001e-06,0.002708333544433117
1.548407e-06,0.0027165391948074102
1.5484118e-06,0.0027241851203143597
1.5484174e-06,0.0027297798078507185
1.5484227e-06,0.0027353744953870773
1.5484269e-06,0.002738544950261712
1.5484307e-06,0.002740223193541169
1.548435e-06,0.0027405961882323027
1.548439e-06,0.002740969182923436
1.5484441e-06,0.0027398501988500357
1.5484502e-06,0.0027335097547620535
1.5484553000000001e-06,0.0027243716176599264
1.5484597e-06,0.0027143012266606092
1.548465e-06,0.002696584677323699
1.5484707e-06,0.0026822250802069902
1.548477e-06,0.002659659832715988
1.5484829e-06,0.0026497759390622377
1.5484885e-06,0.0026484704576432705
1.5484942e-06,0.0026512679178267717
1.5484996000000001e-06,0.0026656275149434805
